departure_day,departure_time_hour,order_id,payment_day,payment_week,departure_week,account_id,adult,child,infant,age,gender,customer_price
Sunday,12:25,1894d938c97a11c921fd6a547dadf7cc,Thursday,21,29,671f69242e19135e48100e15c25b10d7,1,0,0,0,M,2798926.0
Sunday,12:25,afa813600dfbb088595cdb2d8e7afced,Thursday,22,29,94c221511eeb004e4ef209a462119a8f,1,0,0,0,Unknown,2798926.0
Friday,05:00,fe161bccf4a66099d9a5c17844e90f7a,Thursday,21,29,31932b5989fa1edde2fd3e5013f13795,1,0,0,0,Unknown,2798926.0
Tuesday,08:45,93a8e73f379cf48abd345bf9d8af87b3,Monday,22,29,4955c7f56cd8d130cb634a8cdb692004,1,0,0,0,F,2798926.0
Friday,14:55,dd22bdaffa34b8443fba7598b60ff7e0,Monday,19,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,2798926.0
Wednesday,05:50,2f8f77fdcc42bc5005f8e567e1e709fe,Friday,16,29,285fda4922f026005bb71ff11115642e,1,0,0,27,M,2798926.0
Saturday,05:50,6b59540889f088c24ec801553cc600f6,Wednesday,19,29,3ef6c2ea1e8c1c8b50dc6e367f7bfb7a,1,0,0,0,M,2798926.0
Wednesday,14:55,b044e7498235830439c3e91fcf070301,Saturday,21,29,930b19a60931e3a0a10b204ba5811929,1,0,0,6,M,2798926.0
Sunday,14:55,a2c2fcfaca39a7c0c5b6421f166ab7ce,Sunday,22,29,c1ec4282fe1223961bcefedd2ecd2eda,1,0,0,51,M,2798926.0
Wednesday,12:25,c78dbbf8446d3c7ad60b4d229ca2c396,Wednesday,19,29,1fab022f30ea8e5e7a58cb5d2f625526,1,0,0,0,M,2798926.0
Saturday,14:55,0d143664ca0165520da9793369fb7e54,Monday,19,29,457234d03f3847d052a79769e52fb070,1,0,0,43,F,2798926.0
Wednesday,14:55,442882767b769ac42e67152231ad3af5,Sunday,22,29,37ec829e8311881ff28d04a0287eed59,1,0,0,36,M,2798926.0
Saturday,14:55,34e01996c698d875e4c900d2768d86d7,Sunday,21,29,2cb6e17c27544866a560948608e21f07,1,0,0,50,F,2798926.0
Thursday,17:40,aa150b0526c437f94b51ecc368520e34,Thursday,22,29,22a26a292732fc088ba2862aefd30505,1,0,0,0,Unknown,2798926.0
Friday,12:25,d592a92913550beab4905b5947fc65b8,Sunday,18,29,557e6ca15b44f4904b2f8be8b3aecd36,1,0,0,33,M,2798926.0
Tuesday,05:00,16393782745afcc5de23b5151e3c8a88,Monday,23,29,7b5b38be6ddfdc70a651188685cc2558,1,0,0,42,F,2798926.0
Saturday,12:25,615abd078e52c9a6a73f8bb804194a19,Tuesday,19,29,d62b615a570e4f470ce4a201902a81ba,1,0,0,49,M,2798926.0
Saturday,08:45,d0549d679c17491d315541c07d43b520,Saturday,16,29,5a70a3efd01cc32e961c2e4c90f1fb85,1,0,0,0,Unknown,2798926.0
Saturday,14:55,f909c2e6d3130730c203ad1f78b80d4f,Saturday,21,29,42dca04abc2685c707e020a17f032ae2,1,0,0,0,M,2798926.0
Saturday,08:45,a746eb235ed4b3282e446fd647b4f22a,Friday,19,29,1256323d9785dc9cdf9f59c5dff472ca,1,0,0,30,M,2798926.0
Saturday,05:50,d05369a50a7a6790823e73ae53f37e7d,Tuesday,19,29,88bfacb7d2ba74d22114cf3e9e1305f4,1,0,0,38,F,2798926.0
Wednesday,05:50,1d8d9d6976b94c899aa01296f717926c,Saturday,19,29,285fda4922f026005bb71ff11115642e,1,0,0,27,M,2798926.0
Friday,05:00,a6428cabf23f11e5eb060ae6e5fc4d7f,Wednesday,22,29,b86b59e045c8b01aac95cb0d6480cf36,1,0,0,41,F,2798926.0
Saturday,12:25,c4a7932e4af5e13d6db2b496db09c04b,Sunday,18,29,4f22a439a17a5fdbe0c4daff8eff2701,1,0,0,0,,2798926.0
Friday,12:25,ccea71f6fec10536e0fee226709608d4,Monday,19,29,532c1074c7cea3fe0d5201515d28ee43,1,0,0,0,,2798926.0
Friday,14:55,da7647da4c3cb5598a9bece8fc3f84d7,Monday,19,29,88eea650ac1ba31add4907814c0f7425,1,0,0,36,M,2798926.0
Thursday,17:40,a6f018e3574367643844e4f9446ec4df,Saturday,21,29,da8222ed0a59a2768081f42a19e55a09,1,0,0,31,F,2798926.0
Saturday,05:50,3cfa25b09f818184678292a786017cf9,Wednesday,21,29,3c6568a2486e9f898e55536f19abc866,1,0,0,0,M,2798926.0
Sunday,14:55,a52fc126e902bd8f345711948f65d327,Monday,23,29,5730a1726c70f8dde25e0c5951d946d6,1,0,0,0,Unknown,2798926.0
Saturday,05:00,922c2c66cc8515af476f5ca32e317ca9,Thursday,21,29,6bbdac806efdd922158a1c07f12bdb29,1,0,0,0,Unknown,2798926.0
Saturday,12:25,1895d86de89e2642e4175834dfa4ed09,Thursday,19,29,8b405b8db69e7accbfba552dac197cf1,1,0,0,0,F,2798926.0
Sunday,12:25,bb50845a242dc341639a3fdb9c443312,Monday,20,29,29398e7efe8b26e9cbbb3885d48ea1b0,1,0,0,0,F,2798926.0
Thursday,12:25,f79e7ae09045b14f5f0fc08918d0ba28,Wednesday,19,29,31cd21e298b431812eac25115818534c,1,0,0,0,M,2798926.0
Friday,12:25,e4f8b0d6fd849e5dfed9f6c060f008de,Tuesday,19,29,5d2688bb276635a88bc92833d09cea80,1,0,0,0,M,2798926.0
Wednesday,05:50,9ae7c40157b5410736ae2ca97e51fd0c,Thursday,21,29,e6cfdf96f08ae256cb1afeea3f17620a,1,0,0,31,F,2798926.0
Thursday,14:55,5e3472e552237cb6a4e1a4af1a267f6f,Friday,21,29,34e30cfad9ccf539c2503d39e8aa1f52,1,0,0,0,Unknown,2798926.0
Thursday,14:55,ef83ff9753d91f8e13cb7c89d392af28,Thursday,19,29,e7a4e3f6fe4f23f48c40c31331bb1737,1,0,0,0,,2798926.0
Tuesday,12:25,0bea43dbafe54e5c333d12cdfe1976a5,Thursday,21,29,dd86b03eba221b297a550978ba2ffa52,2,0,0,0,F,5597852.0
Monday,12:25,ebf4da4a74cbcd394a024f11629beccc,Friday,21,29,cfc6e45a2987cdac5d5c36b4146acb16,2,0,0,0,Unknown,5597852.0
Thursday,17:40,38f80f3cbed87fbca6c4d6e475eec67f,Friday,22,29,4c6fe0ff69cf1731d7415c5d6de6cd8e,2,0,0,0,M,5597852.0
Thursday,05:00,81b7f709cc96de99554e809a799e0e2c,Tuesday,22,29,2b66b9318db245fec19b1d481e0ca59b,2,0,0,55,F,5597852.0
Sunday,12:25,28145b70bc4b3d3e581721076a305644,Saturday,21,29,c919accbe430191301868a10d32cb75c,2,0,0,0,M,5597852.0
Tuesday,08:45,bcd60de574a0ab988fd9bd685589b27f,Wednesday,22,29,58fab23ccded3515e7c8e4734461ef7d,2,0,0,0,F,5597852.0
Wednesday,05:00,bae5658d622c03b9c540568de6beea56,Saturday,22,29,53c9e29abafb3996279ecc7ab784dee3,2,0,0,0,F,5597852.0
Monday,08:45,cca2f58f3fe551ef14c62ae96db12e4a,Saturday,21,29,6a6241f58975af964ebda299a480b209,2,0,0,0,,5597852.0
Saturday,08:45,d53510660fb380fe4fbabed745f53261,Thursday,19,29,9a492572c8a704170b12a1d735a0650d,2,0,0,28,F,5597852.0
Wednesday,05:00,29e1fc4165dad0875a3671e6b2d0df48,Sunday,22,29,6643e87bda07bea908171b83ccb0d946,2,0,0,0,F,5597852.0
Friday,05:00,08bd16888efdb61a6f5279b88a07f3a3,Thursday,21,29,606fd2b988f63f991deb14d642a0797e,2,0,0,0,M,5597852.0
Wednesday,12:25,6629d84d40bca3721f3fddd67bc38099,Wednesday,19,29,e3c47fa289c8207b702bc22a8b62d3bf,2,0,0,0,,5597852.0
Saturday,05:00,7e6f7d0ffcfb3f7ff827a6ff3275fa4f,Thursday,21,29,12789ee50bdf025c0ef59383c12243b6,2,0,0,0,M,5597852.0
Saturday,05:00,1a79a49a4340785cd0a69556ab0e3832,Friday,21,29,498ccde26c3fdd449bb5fccef4d2bef5,2,0,0,31,F,5597852.0
Tuesday,08:45,fb2c453dc264007b4f96eefd87df8303,Wednesday,21,29,1bebd9c615c4539228f6ef285495a55d,2,0,0,44,M,5597852.0
Monday,12:25,a966bd6ccd7c6c3d205f6ee2a3a29616,Thursday,19,29,771b71e1ee5254c07f3c1789755ea681,2,0,0,0,M,5597852.0
Thursday,12:25,3d2a8f1f684347583b6b836206c0bc20,Sunday,18,29,2b85498fff85557e4db5c45ff32a9297,2,0,0,32,F,5597852.0
Friday,05:00,3e55e3f9e5baeda678b3226936490d8e,Monday,22,29,5ca3f674f2916a7ffeceb461f2294d2b,2,0,0,0,M,5597852.0
Wednesday,05:00,6f6c13c538bf162b25da8c448552914e,Saturday,22,29,b37b77b3b16b0260b006276b751a5317,2,0,0,42,M,5597852.0
Friday,05:00,3717c1de0b3bdfea01de7b8d7749e131,Monday,19,29,20e435bdd21a107d9ccb993a309e94a7,2,0,0,57,M,5597852.0
Friday,05:50,34087878d57ad9c0ab42cda4c69ce6f6,Tuesday,19,29,53b048504eb4ed35827f7cf9523f9527,2,0,0,0,F,5597852.0
Saturday,12:25,10b0acb864b5b3c81d3cf383a7472011,Monday,20,29,5ce7cdadc897f3910ecbfcfce8a36dc4,1,0,0,0,,3648346.0
Sunday,12:25,4129d1a5a477c25482426b33a9a8cea7,Sunday,22,29,baebeb7e6400a455d76084423cf5f3a7,1,0,0,37,F,3648346.0
Saturday,08:45,b6695f7eb40c33320f6e310319df6416,Friday,19,29,ebffda2f6153719ada8a79859d8a5e07,1,0,0,44,M,3648346.0
Saturday,08:45,ff6c822ca602750919add98af98c05b4,Saturday,19,29,893e49db462a4f760880304bc59a4fd1,2,0,0,45,F,7296692.0
Thursday,08:45,e8720f73b14d94a6515051860a97bbec,Sunday,4,29,1e960c86b54fd886416ea9c5624aec05,1,0,0,0,M,2169180.0
Monday,08:45,789446eabe64d9374a7266164ea45500,Wednesday,27,29,f8e576c816c04afab538c098a05dbea3,1,0,0,0,Unknown,3084640.0
Tuesday,17:40,f2634a6ffac958d8431668a22b5703a1,Wednesday,28,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,3084640.0
Monday,12:25,896975d0ece6bdc6cd51c40eb5a3324e,Wednesday,27,29,cae6d8628bf14ea383410460b34f4fe2,1,0,0,0,Unknown,4182880.0
Sunday,14:55,652cd75210458673bcc8c084bf2c1c0b,Friday,29,29,57d75e901e82a7d2902b9a75442bf1e8,1,0,0,31,F,1367730.0
Sunday,14:55,4225ecd849dfc290f46ed66dca8aa0eb,Tuesday,29,29,9ac35802a420b10ea50db23a5cf8a221,1,0,0,0,F,2253160.0
Sunday,05:00,42255992e0df191d50bf5dcbb7f09616,Sunday,29,29,696ac5e139f2da5c0fa216a1dcf30506,1,0,0,0,Unknown,2253160.0
Sunday,05:50,76d26099033da24d9177ccf5f55a261c,Friday,29,29,e6abef33911600072c76162140296eff,1,0,0,34,F,2253160.0
Sunday,05:00,4ec887e6278cf9bf654a8de391af90c9,Friday,29,29,6069675c4c917b890b4370d3b82699d9,1,0,0,0,Unknown,2253160.0
Sunday,05:00,688a931cf7136b9815422e10f496c23f,Friday,29,29,7ce6ffd5bfde54c2b56f89587ea3e153,1,0,0,0,M,2253160.0
Sunday,05:50,587aecb19e2f0cffe9ce601d8d231cd8,Friday,29,29,e42f6d3d03e893a01f2f936ece21d0bf,1,0,0,29,M,2253160.0
Wednesday,05:00,bbe6e7a0bbd791791b0c1c99b91c269b,Wednesday,29,29,c7d8a4e7ff1b20b38e507ed1683997a1,1,0,0,0,M,2253160.0
Sunday,14:55,824653030bd9190768bba154f545831c,Tuesday,29,29,4d1d36621a1222d0aab187a3129e6bb3,1,0,0,47,M,2253160.0
Sunday,05:00,c342636e704ef3c2b67eea842f0aa837,Friday,29,29,d783535612596f91649667b3955def13,1,0,0,0,F,2253160.0
Sunday,05:00,3cfad1f4e308e3791d0ecc40e3713c7a,Wednesday,29,29,c88bf7b7215c65226d901019b479e261,1,0,0,44,M,2253160.0
Sunday,05:00,45c56e4c8ae10a5fedc001416c62cbd2,Friday,29,29,972e050e05b7e1a71fbff5469c2a0dcd,1,0,0,34,M,2253160.0
Sunday,05:00,a8cdb5cdf548183748756532f5950dc5,Friday,29,29,fa00417ec2120e8c50f10e072f3f71b8,1,0,0,0,Unknown,2253160.0
Sunday,05:00,7291d89a12d5c09070056a44e555b5b8,Friday,29,29,5973aa618696012110751d39fbe575da,1,0,0,0,Unknown,2253160.0
Sunday,05:00,29c99b90385fb93cd78dec889473ffbf,Friday,29,29,30ecd4ba0c5e8b827cb47db56ff75699,1,0,0,29,F,2253160.0
Sunday,05:00,77cd31f646be97e0ae157dc54204df7e,Friday,29,29,ac1f94f5430655addf32ec33e5c73797,1,0,0,0,F,2253160.0
Sunday,14:55,45ca4925ea5c28859f9aec6340639bcf,Wednesday,29,29,debc2b69c55c54e64b6e4fca3aa2f1d6,1,0,0,0,Unknown,2253160.0
Sunday,14:55,52c532960af799c962459d1a5f56da67,Wednesday,29,29,736a2481ef1ab68c95b6d66db0155637,1,0,0,0,F,2253160.0
Sunday,05:00,357a5e77599ef83f666429758019e584,Friday,29,29,aa8911ebd206050c108d9a09e76ba781,2,0,0,0,F,4506320.0
Sunday,14:55,311b9d588b400b8d5d8a78f8b88dc93b,Wednesday,29,29,ad0098c8643796ae91bd16479b6075b8,2,0,0,0,M,4506320.0
Sunday,05:00,62095f9c9dd0f69d3eeb43ea1a51932d,Thursday,26,29,d2b853c4f63b16544188a7509c73e3dd,1,0,0,38,M,3650920.0
Tuesday,05:00,12f795bd66d07fb62b121ef6da689526,Friday,27,29,72a430115bcf7ab00645a21707987d29,1,0,0,0,Unknown,3650920.0
Thursday,17:40,ec9f922e87cc75b7af68a57573126d78,Tuesday,26,29,dca3f4fea9e97b79f623ece9f7696c71,1,0,0,0,Unknown,3650920.0
Tuesday,05:00,1dbcff98d409579be08a038a4453e4ab,Friday,27,29,7abef425b5db22060ffc67ce37c29a3c,1,0,0,0,F,3650920.0
Sunday,12:25,c415dc26ec0d5e7a5ccbe38b563c641c,Wednesday,27,29,496b5ee42da24de2f709fd47d718f623,1,0,0,0,Unknown,3650920.0
Thursday,17:40,a951c2afa7efe38f3e412e0569cc1c73,Thursday,26,29,451f83d1e48c4d1a2566c3da34f57d6c,1,0,0,0,M,3650920.0
Thursday,17:40,b903b00988f79fd692759f53b5da096b,Friday,26,29,7d0208f7b6bf5cac9c7baec4fa6befb4,1,0,0,50,F,3650920.0
Wednesday,05:50,64743a75c27e33b2ab087763f44e05b9,Thursday,27,29,00734df3cb26594db9a7c8d40f9e1f27,1,0,0,31,M,3650920.0
Saturday,05:50,7835f07cd58d711034c7a0e6cc16bfbe,Thursday,26,29,54f45993bfaebd89c550e93432979445,1,0,0,0,F,3650920.0
Thursday,17:40,024dda9f051fc9bdfc3dd8c4581d8684,Saturday,18,29,312cb4891b3cbb3b4996ab934994bfe2,1,0,0,0,F,1890229.0
Sunday,14:55,0b86531d137b18e5567e65d813057b86,Tuesday,29,29,51617d9114ec6f850b47751fbf628f9c,1,0,0,0,Unknown,2120560.0
Wednesday,14:55,59403162a0bf5ce40638043f58d4a11e,Tuesday,28,29,1c0137f0843efbe3906191c18a903dc4,3,0,0,46,F,7952100.0
Wednesday,12:25,b831529d141af81741b1161b0d55c4a3,Monday,27,29,d43b23afed08d6e65463c78bfd42e990,3,0,0,0,M,7952100.0
Sunday,05:00,fcd0cd677e86e4587d3a84799afcdc53,Friday,29,29,2922757bc6aaa3ca994f3351ff95f37b,3,0,0,0,Unknown,7952100.0
Tuesday,14:55,3c93485b0b10a313acdb0a7b2a2a13cb,Saturday,28,29,8167e8e6fe69d0d375e70b220823b204,3,0,0,23,F,7952100.0
Tuesday,05:00,800a44eb41e6e47f93ae3e79a3abd735,Monday,29,29,8f2c00251aeb87e65e0b8b6a64a1c0c0,3,0,0,31,M,7952100.0
Saturday,08:45,847a4f88974400f77f5625bb5fa7b501,Monday,22,29,6fc0975ffa1ee47aed3b99018e1b7fc1,2,0,0,0,M,3336060.0
Friday,05:50,0c3509b84dbf4b64f29297c365ee1cea,Monday,27,29,f815626b914c2280adfe5d05abafe3c0,1,0,0,0,Unknown,1793740.0
Sunday,12:25,dff960d5c05f2bd0fe6bd8deaa181aef,Saturday,26,29,01d058f0103c824a07ea2c990f4ab9dc,1,0,0,0,M,1793740.0
Saturday,05:00,7210f30901258be61f2cb6debcaeb5de,Monday,27,29,18cabd4d97d3632ccc8235a5c7988023,1,0,0,47,F,1793740.0
Tuesday,14:55,c244f401afdafe57ddb08a7dbe4fa952,Sunday,26,29,cb927c357eac797ae8655a1534209913,1,0,0,0,M,1793740.0
Monday,05:00,ffd4b0c55f4c2566f73ef17e394d664a,Sunday,26,29,ffcaf5dd90b005aada3c303feb203d46,1,0,0,0,M,1793740.0
Wednesday,05:00,bafc2961c13e564453b989c7d73397ec,Friday,26,29,a8d3c53b298f5d1f7f4abbe0052de76c,1,0,0,0,M,1793740.0
Tuesday,12:25,6040f94925ea18e2dd780db5b660beba,Sunday,26,29,b1505d3127ef5275439838f4898c8242,1,0,0,22,M,1793740.0
Monday,12:25,2790f5902f10bdfd421e7874402e6406,Saturday,26,29,0ca2aea7a2f55168060bccdad9c9133d,1,0,0,0,F,1793740.0
Friday,05:50,8ceb795827a74496632256af709c1aab,Sunday,26,29,a3c42cb1f83aa20aa879498d8f7778d2,1,0,0,0,M,1793740.0
Saturday,05:00,c04ace2cf2450cba6a935514f6ccbcd9,Saturday,26,29,027d05b4268f7fbf4c747fa8c134decc,1,0,0,0,M,1793740.0
Friday,05:50,1508301ff5e6b38d012b72a7620d2924,Saturday,26,29,a17da1724d4fbffd4972105b9018bcb3,1,0,0,53,F,1793740.0
Wednesday,05:00,c8bebe9532d5b7782a7dc845e1900e56,Monday,27,29,8c352f9418f0cf790f85d922129980b5,1,0,0,0,F,1793740.0
Saturday,05:50,ea42a9884610f462c7b07eb12ae64792,Saturday,26,29,bcf035d7e6039c228103ec152de34a38,1,0,0,0,Unknown,1793740.0
Wednesday,12:25,b58ab8a66a0904b35672934a69e892cc,Sunday,26,29,8aadc5c2d54fe152d1f977dff39e876f,1,0,0,49,M,1793740.0
Saturday,12:25,f2aeb34857f29b2154903a182d73563a,Saturday,26,29,fd461726c0b6b6cb25eb8df1d6777d4f,1,0,0,55,M,1793740.0
Sunday,12:25,31d9d7814997904f4155679ab8eb9f76,Sunday,26,29,01d058f0103c824a07ea2c990f4ab9dc,1,0,0,0,M,1793740.0
Thursday,05:00,4d5c5d5a83647960ca9284d195797ece,Saturday,26,29,fce739af70309759e32ebcd666529d80,1,0,0,0,M,1793740.0
Wednesday,05:50,b5057b6ce7beee39c0455f78eb36007b,Sunday,26,29,00d883f6c1a5cd7e49dc9805d273a733,1,0,0,40,F,1793740.0
Monday,08:45,47b58d622cdf367ed9681555b5cc3539,Saturday,26,29,db092c2a28bf58baf4d24d08bc60e94f,1,0,0,51,F,1793740.0
Thursday,08:45,44c8de6c0e8844308d0235c5582080e1,Sunday,26,29,d8a35c19780fc0e4aaa55c353ac96963,1,0,0,0,,1793740.0
Sunday,05:50,a62824d9e2c9077a9b32715228856473,Friday,26,29,5c581bbb939c4f503cda2f51f6dffa85,2,0,0,0,F,3587480.0
Thursday,05:00,cd66f57e19a640fb3a9742c82d8560fe,Friday,26,29,3ec0b60c5450df7d99a5dc028e16f2dd,2,0,0,35,F,3587480.0
Tuesday,12:25,8b6fec74e85f4b1d7bebb57acd6df8f4,Friday,26,29,20eea283d38bd41e2076404991ffd032,2,0,0,17,F,3587480.0
Monday,05:00,647d7500a6782be5aa60d0a3090c5ddb,Friday,26,29,dcb77b44c20f05f384955d18c77e73d6,2,0,0,0,Unknown,3587480.0
Monday,05:00,8e75203413b34a494ff0977cf7bd32be,Monday,27,29,20ce42dd4c2d8532e77450efa4277af9,2,0,0,0,M,3587480.0
Monday,12:25,3a4059dd2fd6cfd9781be8a3e3f3da4f,Thursday,21,29,a3dd61c6b48823feb1762cdd67c37602,1,0,0,0,M,1519570.0
Tuesday,05:00,1d61c40ca9a9aa6342010e1e92056138,Wednesday,23,29,5b3d24decb737547453211243cdd77a6,1,0,0,0,Unknown,1519570.0
Saturday,08:45,bb0eba7c7f2a696a8cc1c9aba82ea274,Friday,19,29,ede2e7d8b75c796efa7fe6c5b7951247,1,0,0,49,M,1519570.0
Wednesday,14:55,e157405a0b1a094ddbdc1897597e0663,Friday,21,29,db30d41c8d408e5e6b52d4b7c61226fc,1,0,0,0,F,1519570.0
Sunday,05:50,51256e6868bda77a46b11b7cc86d1817,Monday,23,29,e7fca91cf45c1b9f9289683f5a40129e,1,0,0,51,F,1519570.0
Wednesday,12:25,6fbded49d1571c0791817dbecd708fe0,Thursday,27,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Friday,05:00,71e324a64cde55143114db0eb9f1b81d,Thursday,21,29,319d41aff0fe46aeb39a1a3b24276d82,1,0,0,0,F,1519570.0
Friday,05:00,a749d2ee9ef88cda0a0e589501c4a216,Saturday,19,29,d3870a93688d4b160ddd807af70c7c48,1,0,0,0,M,1519570.0
Thursday,05:00,f26d500755cffeaa54cd73d1d9561e95,Friday,27,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Tuesday,08:45,f22cb53768d066490a01de4187a8bb04,Sunday,25,29,e5ad05f6955a64ee9e4af3cadf927bbf,1,0,0,0,M,1519570.0
Tuesday,12:25,51bde49e95279c99119237bb500ee76c,Saturday,19,29,e8cdeed14d1c35c792c5f90718d143c7,1,0,0,0,,1519570.0
Wednesday,14:55,3a1f51b62e57c899a65df2c350cd7d68,Sunday,22,29,9e3175dc0c6c9ecdbc4ac5c26853f586,1,0,0,0,M,1519570.0
Monday,05:00,f87ff5d20276ea7a80ffaefcc4076292,Wednesday,28,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Tuesday,14:55,d70cc6e2c99e9626fb1d9c4406a9cc9d,Thursday,22,29,abd19d7b4b592503a722bcc320217301,1,0,0,35,M,1519570.0
Thursday,17:40,ff1aa50b9cba728232186ab3a92fef14,Thursday,22,29,6bcaf2761c2a68f6e00f119240c8cdd1,1,0,0,0,M,1519570.0
Sunday,14:55,caf4f0ccc61368900ad3a8dc77cb1f6f,Sunday,25,29,067041d3ce34080b58787a5d875357c1,1,0,0,0,F,1519570.0
Friday,05:50,e50e3ea8888aebd01a0316ca9ff1a9a9,Saturday,12,29,24630e122283bcdb49f488a72f00af27,1,0,0,0,F,1519570.0
Wednesday,05:00,f3e0ffeaa3a0433699215465e419482a,Thursday,27,29,911e45b5e3a16d134bf9d710984cb537,1,0,0,0,Unknown,1519570.0
Thursday,05:00,428c1978bbeeb6a4372d51ba04c1a863,Thursday,27,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Thursday,12:25,61b50a3198ce34e69e43f21ef0fd774d,Tuesday,19,29,9b90c89d956013dce1ee9e33f514bb7a,1,0,0,27,M,1519570.0
Thursday,05:00,d95933d994541ba068d0c9f292b352c9,Tuesday,19,29,f24fde64220e024a6b068167edf7fd94,1,0,0,0,M,1519570.0
Saturday,12:25,aa7e6ec31d471fd81038282700dd78d9,Thursday,12,29,618e23972577721e0baef1927a633d00,1,0,0,47,M,1519570.0
Wednesday,12:25,6474a26e08e75854a7af7715822d001f,Tuesday,19,29,a2529f0fe2d3de77b9a3646142dbcce3,1,0,0,0,F,1519570.0
Sunday,14:55,dd97653c35fadf72e3320e33adba388b,Monday,20,29,57b305dab19818c9d1ea4f004f572a4f,1,0,0,0,F,1519570.0
Thursday,17:40,d57152d505d971ca4e1db2ee08ae86f0,Thursday,22,29,ca49a2acb5f71a263a5bac1143c7bf9b,1,0,0,57,F,1519570.0
Saturday,14:55,14dd9b0f7e3b6feca22bc91a5023e01d,Tuesday,19,29,0d070bccbdd4d74faa25de3d5b78d4f8,1,0,0,0,Unknown,1519570.0
Thursday,05:00,e4136f67fe21e15f085652258cb9a691,Thursday,27,29,bd398ffdb1554d9007058c9523f6c227,1,0,0,0,Unknown,1519570.0
Tuesday,05:00,51448f811534aa312262cf81bde0283c,Monday,23,29,d15606a7c7c6c342d9720a6a2d25447f,1,0,0,0,F,1519570.0
Sunday,05:00,de6784bb8fa0271a5228835d7de7374c,Wednesday,27,29,2bd4dd11e9686f8ba23d2b3bb0bb6d5b,1,0,0,0,Unknown,1519570.0
Thursday,17:40,fdb14887715f9269cb440eea9a659531,Thursday,22,29,7ac6c168c91fb211ded95734845e0e36,1,0,0,0,Unknown,1519570.0
Wednesday,12:25,731e7dbfc3894e37f600cbff08057635,Monday,19,29,be0210a0d67c1f4fb05a19f90425ba0a,1,0,0,36,M,1519570.0
Wednesday,14:55,cff95e97ac5251ba075ae07c1832fd69,Sunday,22,29,816a198bbcfb0407116b18202c852214,1,0,0,0,F,1519570.0
Sunday,14:55,93309d3d2c7c738f40f236d170bfe25f,Thursday,29,29,78b7a1a8ac2fc77c248b188d63a7816a,1,0,0,0,Unknown,1519570.0
Monday,05:00,ec1374e775b85cc834f271a26d750570,Friday,27,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Wednesday,14:55,ebb9943d54c7f3429ec696732dc7277d,Saturday,21,29,5c3cf6f736898b34baca71ed2200e737,1,0,0,35,M,1519570.0
Tuesday,05:00,79b918b9612c96db0d058987960546bf,Saturday,22,29,2f3b054f74106a853193d6344bcb4b43,1,0,0,35,M,1519570.0
Wednesday,12:25,b5b2a6b105d28065387e1d980bb14f62,Thursday,27,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Tuesday,14:55,cf204c1ff8a85bbb797fd4304c1be2cb,Thursday,27,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Friday,05:50,8361345166b505049ef921631f7d6d74,Saturday,12,29,41d85050d80a8279179c7e09a0e764c4,1,0,0,40,F,1519570.0
Wednesday,05:00,faaf4c1e65ad72c12bf97f28812a43e6,Sunday,22,29,34fba6275d1efd91d27e8e4a599d5223,1,0,0,0,M,1519570.0
Thursday,05:00,e00b17c1c7fb998121f6eda6e2bf0324,Thursday,27,29,bd398ffdb1554d9007058c9523f6c227,1,0,0,0,Unknown,1519570.0
Sunday,14:55,eb80deebd33ba1f786407fe8f7595e4c,Sunday,22,29,b7ea94afaa9df73e3de3ef832e27c56f,1,0,0,0,F,1519570.0
Friday,05:50,3d05bd30ca313c0c05ec9638fba9c366,Tuesday,19,29,de7be57d013ae610f3e3f53d83814f90,1,0,0,0,F,1519570.0
Tuesday,14:55,05efb43e10787402dc68737ff53f5b65,Wednesday,27,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Thursday,12:25,e4f35ce1bc8c758d4fdb0424ba898301,Saturday,16,29,d618100b2482c6d4688e2f4a83801b4b,1,0,0,34,M,1519570.0
Tuesday,05:00,258f3749363162cc13af42b2adfe3048,Monday,23,29,ebe10dbac02d33ab790399e8be0dbec9,1,0,0,0,F,1519570.0
Thursday,12:25,fd54a8535172b765b9ff4487a7d10024,Tuesday,19,29,4577d968d1a875cf4e5ea3356c03c350,1,0,0,25,M,1519570.0
Wednesday,05:00,268e4034712cb780e69a1cc573a74f7c,Thursday,27,29,911e45b5e3a16d134bf9d710984cb537,1,0,0,0,Unknown,1519570.0
Wednesday,05:50,2ac3033660e1f8cdb64629605ae723df,Friday,19,29,a2392148b4945f0f4bf8c61f6b9e21d5,1,0,0,0,M,1519570.0
Sunday,05:50,af0b4d5bf4b7bd80b2038f12bab1fcf7,Thursday,27,29,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
